id,label
483,0
484,0
485,0
486,0
487,0
488,0
489,0
49,0
490,0
491,0
492,0
493,0
494,0
496,0
497,0
498,0
499,0
50,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,1
508,0
509,0
511,0
512,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
529,0
530,0
531,0
532,0
534,0
535,2
538,2
539,2
54,0
541,2
543,2
544,2
545,2
549,2
55,0
550,2
551,2
552,2
556,2
557,2
558,2
56,0
560,2
561,2
563,2
564,2
565,2
566,2
567,2
568,2
569,2
570,2
571,2
572,2
573,2
574,2
575,2
576,2
58,0
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
59,0
590,2
591,2
592,2
593,2
594,1
595,1
596,1
597,1
598,1
599,1
6,0
60,0
600,1
601,1
603,1
604,1
605,1
606,1
609,1
61,0
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
62,0
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
63,0
630,1
631,1
633,1
634,1
635,1
636,1
637,1
638,1
64,0
640,1
642,1
645,1
646,1
647,1
649,1
65,1
650,1
651,1
654,1
655,1
656,1
657,1
658,1
659,1
66,0
661,1
662,1
663,1
664,1
665,1
666,1
667,1
669,1
67,0
671,1
672,1
673,1
676,1
677,1
68,0
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,1
69,0
690,1
691,1
692,1
693,1
694,1
695,1
696,1
698,1
7,0
70,0
700,1
701,1
704,1
705,1
706,1
709,1
71,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
719,1
72,0
720,1
721,1
722,1
725,1
726,1
727,1
728,1
729,1
73,0
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
74,0
740,1
741,1
742,1
743,1
745,1
747,1
748,1
749,1
75,0
750,1
751,1
752,1
753,1
754,1
756,1
757,1
758,1
759,1
76,0
760,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
77,0
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
78,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
79,0
790,1
791,1
793,1
794,1
795,1
796,1
797,1
798,1
799,1
8,0
80,0
800,1
802,1
803,1
804,1
805,1
806,1
807,1
808,1
809,1
81,0
810,1
811,1
813,1
814,1
815,1
816,1
817,1
82,1
820,1
821,1
822,1
823,1
824,1
827,1
828,1
829,1
83,0
830,1
831,1
832,1
833,1
835,1
836,1
837,1
838,1
84,0
841,1
843,1
844,1
845,1
848,1
849,1
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,1
99,0
